,shopName,shopCode,budget,category,pandaOnly,minFee,minOrder,minDelTime,minPickTime,distance,rateNum,updateDate
1431,皇品珍中華料理 (SOGO百貨天母店),f4rz,1,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,1.7091849355883633,492,2023-05-23 11:48:33.979633
1432,冰來醬擋,aqay,1,['甜點'],False,29.0,99.0,40.0,15.0,3.5460875064180133,754,2023-05-23 11:48:33.979633
1433,好初廚房,fuqy,2,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,3.358596389335252,83,2023-05-23 11:48:33.979633
1434,綠蓋茶館 (士林),w3sf,1,['小吃'],False,29.0,99.0,40.0,15.0,2.9771293012224644,252,2023-05-23 11:48:33.979633
1435,Masala優格番茄•咖喱,yxzu,1,"['咖哩', '異國']",False,29.0,99.0,40.0,15.0,1.8043208127143675,1,2023-05-23 11:48:33.979633
1436,一畝田傳統豆花,z2wc,1,['甜點'],False,29.0,99.0,40.0,10.0,1.2200898653511911,1302,2023-05-23 11:48:33.979633
1437,派克 (士林基河店),d6uf,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,3.3768871276326764,3127,2023-05-23 11:48:33.979633
1438,龍內行手工生烤玉米,g72h,1,['小吃'],False,29.0,99.0,40.0,15.0,3.35473852242688,14,2023-05-23 11:48:33.979633
1439,阿卡拉炸雞 (北投尊賢店),b0rz,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,2.0443773028861956,1833,2023-05-23 11:48:33.979633
1440,轉角小吃,db4n,1,"['麵食', '小吃']",False,29.0,99.0,40.0,15.0,3.4018745419740863,5,2023-05-23 11:48:33.979633
1441,韓伯 韓式料理,nzcy,2,"['韓式', '湯品', '火鍋']",False,29.0,99.0,40.0,15.0,2.9136874799381176,3,2023-05-23 11:48:33.979633
1442,PAP'S法式餐廳,us3o,3,['歐美'],False,29.0,99.0,40.0,15.0,0.7103539540478421,31,2023-05-23 11:48:33.979633
1443,伊豆早餐店,p05f,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,2.3140985466159334,68,2023-05-23 11:48:33.979633
1444,金蓬萊遵古台菜餐廳,tg7o,3,"['湯品', '台式']",False,29.0,99.0,40.0,15.0,0.8942858668837318,234,2023-05-23 11:48:33.979633
1445,鮮味早午食店,r16h,1,"['早餐', '漢堡', '台式', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,2.727387577431696,169,2023-05-23 11:48:33.979633
1446,華榮咖啡,nomx,1,"['咖啡', '歐美', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,2.5414114414853763,10,2023-05-23 11:48:33.979633
1447,111小館,x7ei,3,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,1.3207688514016744,560,2023-05-23 11:48:33.979633
1448,香港明星綜合美食,m2es,1,"['麵食', '港式']",False,29.0,99.0,40.0,15.0,3.1443380395181184,1216,2023-05-23 11:48:33.979633
1449,一帖漢方麻辣燙,u0ej,1,['小吃'],False,29.0,99.0,40.0,15.0,3.321724517256961,212,2023-05-23 11:48:33.979633
1450,台南府城溫體牛肉湯,h81i,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,3.4013089881332412,0,2023-05-23 11:48:33.979633
1451,寶飽煲小館,hvwt,3,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,2.675163191625193,44,2023-05-23 11:48:33.979633
1452,牛奶吐司屋,albx,1,"['歐美', '三明治 / 吐司']",False,29.0,99.0,25.0,10.0,1.2071477122163352,758,2023-05-23 11:48:33.979633
1453,Doki ドキ 鍋燒麵 (士林天母店),zhym,2,"['麵食', '台式']",False,29.0,99.0,20.0,5.0,0.5482843146282672,21,2023-05-23 11:48:33.979633
1454,早餐廚房,d0kb,1,"['早餐', '歐美']",False,29.0,99.0,25.0,10.0,1.6666401665191042,1103,2023-05-23 11:48:33.979633
1455,大狗麵線 (台北芝山店),fwok,1,"['湯品', '麵食', '小吃']",False,29.0,99.0,25.0,5.0,1.79262254854466,104,2023-05-23 11:48:33.979633
1456,師大第一腿壹森泰食堂 (石牌商圈店),e64m,2,['東南亞'],False,29.0,99.0,20.0,5.0,1.1660799024897683,79,2023-05-23 11:48:33.979633
1457,口福壽司 (北投石牌店),bg4g,1,['日式'],False,29.0,99.0,20.0,5.0,1.2621897934417305,33,2023-05-23 11:48:33.979633
1458,Q仔素,j1ab,1,"['湯品', '素食']",False,29.0,99.0,20.0,5.0,1.5472539738781357,599,2023-05-23 11:48:33.979633
1459,點8號 星級名廚點心專賣店 (大葉高島屋百貨店),pv64,3,['港式'],False,29.0,99.0,45.0,30.0,0.9241481154039157,163,2023-05-23 11:48:33.979633
1460,初面 (台北石牌店),xa9y,2,"['麵食', '台式']",False,29.0,99.0,30.0,15.0,1.1111696692511313,252,2023-05-23 11:48:33.979633
1461,兩津芙蓉蛋塔 (天母德行東店),iwxz,2,['甜點'],False,29.0,99.0,20.0,5.0,0.9930997698012021,105,2023-05-23 11:48:33.979633
1462,食至名歸當歸鴨 (石牌店),e9el,1,['台式'],False,29.0,99.0,20.0,5.0,1.2902864012956494,1149,2023-05-23 11:48:33.979633
1463,阿玉素食,qoa3,1,"['湯品', '便當', '素食']",False,29.0,99.0,20.0,5.0,2.0050986768575254,889,2023-05-23 11:48:33.979633
1464,炸G行家 (台北石牌店),xm3m,2,"['小吃', '炸雞']",False,29.0,99.0,20.0,5.0,2.0197915973853453,236,2023-05-23 11:48:33.979633
1465,岑林綠豆沙 (石牌商城店),ybhe,1,['飲料'],False,29.0,99.0,20.0,5.0,1.1584341523409907,29,2023-05-23 11:48:33.979633
1466,鄉間座 (新光三越天母店),f9ts,2,"['甜點', '咖啡', '蛋糕']",False,29.0,99.0,20.0,5.0,0.7021597989116815,180,2023-05-23 11:48:33.979633
1467,Fresh Bowl 良作廚房,nibe,2,"['便當', '健康餐']",False,29.0,99.0,25.0,10.0,2.0860120558621893,907,2023-05-23 11:48:33.979633
1468,繼光香香雞 (大葉高島屋專櫃),zn9n,2,"['小吃', '炸雞']",False,29.0,99.0,25.0,10.0,0.9483610685204225,47,2023-05-23 11:48:33.979633
1469,粥大福 (北投明德店),fk4u,2,"['麵食', '粥', '台式']",False,29.0,99.0,20.0,10.0,1.3373482147663618,16,2023-05-23 11:48:33.979633
1470,天母大頭鵝,pxnm,3,['台式'],False,29.0,99.0,15.0,5.0,0.525970407208753,27,2023-05-23 11:48:33.979633
1471,台灣雙醬咖哩 (天母忠義店),pfnx,3,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.4626283624792322,56,2023-05-23 11:48:33.979633
1472,Go Lean 健康餐盒 X JK廚房 (Just Kitchen 士林店),zd5j,2,"['便當', '健康餐']",False,29.0,99.0,25.0,5.0,1.8512590453922926,1839,2023-05-23 11:48:33.979633
1473,永和豆漿,eukx,1,['小吃'],False,29.0,99.0,25.0,5.0,1.943983550568586,169,2023-05-23 11:48:33.979633
1474,LANO 食堂,v5yh,2,['健康餐'],False,29.0,99.0,30.0,20.0,0.9378139363897801,314,2023-05-23 11:48:33.979633
1475,Burger King 漢堡王 (台北士林店),qhsy,2,"['漢堡', '歐美']",False,29.0,99.0,25.0,5.0,2.8436134719599213,2628,2023-05-23 11:48:33.979633
1476,澄記上海小籠湯包,c9gp,2,['中式'],False,29.0,99.0,20.0,10.0,1.1164788903236194,456,2023-05-23 11:48:33.979633
1477,黑武藏壽司 (台北石牌店),y0ae,2,['日式'],False,29.0,99.0,20.0,5.0,1.1096028238450495,542,2023-05-23 11:48:33.979633
1478,珍園自助餐,xfsw,2,"['便當', '台式']",False,29.0,99.0,20.0,5.0,2.0107874561409496,92,2023-05-23 11:48:33.979633
1479,東京都拉麵館 X JK廚房 (Just Kitchen 士林店),i2il,3,"['麵食', '日式']",False,29.0,99.0,20.0,5.0,1.844867493429146,739,2023-05-23 11:48:33.979633
1480,中與志迴轉壽司 (大葉高島屋百貨店),nlma,3,['日式'],False,29.0,99.0,30.0,15.0,0.9355323030874504,136,2023-05-23 11:48:33.979633
1481,靜岡勝政日式豬排 (SOGO百貨天母店),a9gg,3,"['便當', '日式']",False,29.0,99.0,55.0,40.0,1.70841575780077,2103,2023-05-23 11:48:33.979633
1482,來喫飯低卡健康餐盒 (台北北投店),n0ev,1,"['便當', '健康餐']",False,29.0,99.0,20.0,5.0,1.9215390738161828,2519,2023-05-23 11:48:33.979633
1483,傑克牛排 JACK STEAK,xt3l,3,"['歐美', '牛排']",False,29.0,99.0,20.0,10.0,1.0943556715927785,51,2023-05-23 11:48:33.979633
1484,CA rolls' 美日式料理,w6eu,3,"['麵食', '日式']",False,29.0,99.0,20.0,10.0,0.7217635047764942,537,2023-05-23 11:48:33.979633
1485,富源號,u8xr,2,"['湯品', '便當', '台式']",False,29.0,99.0,25.0,10.0,2.788430016108089,1274,2023-05-23 11:48:33.979633
1486,福隆月台便當 (台北吉利店),ziiu,1,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.068566193292377,145,2023-05-23 11:48:33.979633
1487,Semeur聖娜現烤麵包 (北投石牌店),q0sz,2,['甜點'],False,29.0,99.0,20.0,5.0,1.2980653887137674,453,2023-05-23 11:48:33.979633
1488,Pho 系廚娘河粉 (士林天母店),h30i,2,"['麵食', '東南亞']",False,29.0,99.0,20.0,10.0,0.9850857558173971,28,2023-05-23 11:48:33.979633
1489,這裡手工Pizza,pz9g,3,"['披薩', '歐美', '麵食']",False,29.0,99.0,25.0,10.0,0.9238430316769969,21,2023-05-23 11:48:33.979633
1490,燕寶魷魚羹,e6rp,1,"['麵食', '台式']",False,29.0,99.0,25.0,10.0,1.3082809708345637,802,2023-05-23 11:48:33.979633
1491,21金火鍋 (台北榮總店),eqhc,3,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,1.1295924466567318,628,2023-05-23 11:48:33.979633
1492,黑曜麵屋,f3qc,2,"['麵食', '日式']",False,29.0,99.0,25.0,5.0,2.0107874561409496,1184,2023-05-23 11:48:33.979633
1493,樵廚美式輕食吧,mask,2,"['咖啡', '歐美', '三明治 / 吐司']",False,29.0,99.0,20.0,10.0,0.9053297210806911,9,2023-05-23 11:48:33.979633
1494,品馨素食,yn8h,1,"['湯品', '麵食', '餃子', '素食']",False,29.0,99.0,25.0,5.0,2.1903038842391624,49,2023-05-23 11:48:33.979633
1495,士林粥品 粥鮮味,t0jb,1,"['粥', '台式']",False,29.0,99.0,25.0,5.0,2.5910542528273366,1918,2023-05-23 11:48:33.979633
1496,日日良食,nvfr,2,"['便當', '台式']",False,29.0,99.0,25.0,10.0,2.142944450066107,244,2023-05-23 11:48:33.979633
1497,Mister Donut (台北石牌店),nq4r,3,"['甜點', '歐美']",False,29.0,99.0,20.0,5.0,1.3418489213285283,225,2023-05-23 11:48:33.979633
1498,88客棧熱炒便當專賣,zzji,3,"['湯品', '台式']",False,29.0,99.0,25.0,5.0,2.7951342649732887,741,2023-05-23 11:48:33.979633
1499,亨其餐飲,kp2u,2,"['麵食', '台式']",False,29.0,99.0,20.0,10.0,0.7509825230035989,43,2023-05-23 11:48:33.979633
1500,古早味蚵嗲切仔麵,b9ki,1,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,10.0,2.5530878773243124,1840,2023-05-23 11:48:33.979633
1501,文郎料亭,r8ix,2,['日式'],False,29.0,99.0,25.0,10.0,0.8782211248465938,55,2023-05-23 11:48:33.979633
1502,Cuiqu Coffee 奎克咖啡 (台北石牌店),vzzh,3,"['咖啡', '歐美']",False,29.0,99.0,30.0,15.0,0.8370221800911077,19,2023-05-23 11:48:33.979633
1503,茉莉漢堡 (台北士林店),w8ah,2,"['漢堡', '歐美']",False,29.0,99.0,25.0,10.0,2.0218340058378574,1690,2023-05-23 11:48:33.979633
1504,CT香港鏞記燒臘快餐,fg6k,2,"['便當', '港式']",False,29.0,99.0,25.0,10.0,1.5053064878566693,4,2023-05-23 11:48:33.979633
1505,牛董牛肉麵 (台北石牌店),h5yw,2,"['麵食', '台式']",False,29.0,99.0,20.0,5.0,1.369993136250679,298,2023-05-23 11:48:33.979633
1506,小石鍋 (台北北投店),r9us,2,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,1.5013665784406984,409,2023-05-23 11:48:33.979633
1507,丼一丼,cngk,2,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.9813788844944598,40,2023-05-23 11:48:33.979633
1508,台灣G湯(石牌店）,ezec,2,"['湯品', '台式']",False,29.0,99.0,25.0,10.0,1.118335074876661,21,2023-05-23 11:48:33.979633
1509,老窩咖啡館 (台北石牌店),d4qw,1,"['咖啡', '歐美']",False,29.0,99.0,20.0,5.0,1.306844688940088,790,2023-05-23 11:48:33.979633
1510,金圓滿小吃店,y1ea,2,"['湯品', '台式']",False,29.0,99.0,20.0,5.0,1.3650790139042834,692,2023-05-23 11:48:33.979633
1511,滿佳香漢堡店 (台北士林店),b1sr,1,"['漢堡', '台式', '三明治 / 吐司']",False,29.0,99.0,30.0,10.0,3.3159416228372245,7252,2023-05-23 11:48:33.979633
1512,甘蔗農夫 (北投石牌店),sfa3,1,['飲料'],False,29.0,99.0,20.0,5.0,1.9889398583696998,101,2023-05-23 11:48:33.979633
1513,文啝桐本舖,lq22,2,"['便當', '台式']",False,29.0,99.0,25.0,10.0,1.442810786599104,270,2023-05-23 11:48:33.979633
1514,巧味漢堡2號店,e4dc,2,"['早餐', '台式']",False,29.0,99.0,30.0,10.0,3.0464521351118403,1556,2023-05-23 11:48:33.979633
1515,圓石teabar (北投明德店),e99l,1,['飲料'],False,29.0,99.0,20.0,5.0,1.671853793527262,177,2023-05-23 11:48:33.979633
1516,大吉雞肉飯．雞排飯 X JK廚房 (Just Kitchen 士林店),po0r,2,"['湯品', '台式']",False,29.0,99.0,30.0,10.0,1.8652830296891203,125,2023-05-23 11:48:33.979633
1517,王子鍋燒麵,f6kz,1,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,5.0,1.3117548961582162,212,2023-05-23 11:48:33.979633
1518,大河屋 (大葉高島屋百貨店),qoqe,3,['日式'],False,29.0,99.0,30.0,15.0,1.0000406627632512,55,2023-05-23 11:48:33.979633
1519,水桶深坑臭豆腐,f4wo,1,['小吃'],False,29.0,99.0,20.0,5.0,1.1583307858686511,508,2023-05-23 11:48:33.979633
1520,肯德基KFC炸雞漢堡店 (北投光明店),z8np,2,"['甜點', '漢堡', '歐美', '炸雞']",False,29.0,99.0,25.0,5.0,2.9921097379451553,3056,2023-05-23 11:48:33.979633
1521,有一間涼麵,wq0r,1,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,10.0,1.9795187960795837,13,2023-05-23 11:48:33.979633
1522,三六九素食點心之家,c5jm,1,"['麵食', '素食']",False,29.0,99.0,25.0,10.0,1.1584341523409907,247,2023-05-23 11:48:33.979633
1523,士林烤雞腿便當,b4cz,1,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.7030735098428362,2113,2023-05-23 11:48:33.979633
1524,永和豆漿 (士林美崙店),d6dk,1,['小吃'],False,29.0,99.0,25.0,10.0,2.522214057508098,4888,2023-05-23 11:48:33.979633
1525,貢茶 (台北天母店),j2de,1,['飲料'],False,29.0,99.0,25.0,10.0,1.7425650895447768,63,2023-05-23 11:48:33.979633
1526,羊驛生炒羊肉 (台北石牌店),qts7,2,['台式'],False,29.0,99.0,20.0,5.0,1.169955210173987,44,2023-05-23 11:48:33.979633
1527,喬園餃子館,a6ma,3,"['湯品', '台式', '餃子']",False,29.0,99.0,30.0,10.0,2.9635669358355337,1994,2023-05-23 11:48:33.979633
1528,丰騰小鍋,bnmn,2,"['火鍋', '台式']",False,29.0,99.0,25.0,10.0,1.3962201768217288,17,2023-05-23 11:48:33.979633
1529,KoKo-Bap韓式拌飯 X JK廚房 (士林店),trhu,2,['韓式'],False,29.0,99.0,25.0,10.0,1.8675335096549421,69,2023-05-23 11:48:33.979633
1530,成家小館(天母店),u8s8,3,"['湯品', '台式']",False,29.0,99.0,35.0,20.0,1.5621774598021387,55,2023-05-23 11:48:33.979633
1531,麵食士林義大利麵焗烤專賣,a9ed,2,"['歐美', '麵食']",False,29.0,99.0,30.0,15.0,2.6908823622924847,1853,2023-05-23 11:48:33.979633
1532,北大牛排,y5fp,2,"['台式', '牛排']",False,29.0,99.0,25.0,5.0,3.3410274594623472,2072,2023-05-23 11:48:33.979633
1533,福勝亭 (士林店4609),t3fb,3,"['咖哩', '日式']",False,29.0,99.0,30.0,10.0,2.795544560549952,1320,2023-05-23 11:48:33.979633
1534,小紅幸福小吃店,mmmu,1,"['湯品', '台式']",False,29.0,99.0,35.0,20.0,1.541500145554555,157,2023-05-23 11:48:33.979633
1535,神蒜義大利麵,btyd,2,"['湯品', '歐美', '麵食']",False,29.0,99.0,25.0,10.0,2.020057522210008,160,2023-05-23 11:48:33.979633
1536,日久早午晚餐 (北投致遠店),s2io,1,['台式'],False,29.0,99.0,35.0,20.0,1.6698255132801645,67,2023-05-23 11:48:33.979633
1537,龍子油飯,g18o,2,"['湯品', '台式']",False,29.0,99.0,20.0,5.0,1.4553927307615069,57,2023-05-23 11:48:33.979633
1538,太朗飯糰 ポークたまご 専門店 士林創始店,v4cd,2,['日式'],False,29.0,99.0,25.0,5.0,2.804536201954287,1407,2023-05-23 11:48:33.979633
1539,茶涎 (石牌自強店),tsaq,1,['飲料'],False,29.0,99.0,20.0,5.0,1.5103048780696908,130,2023-05-23 11:48:33.979633
1540,Mine brunch 明德,z5fs,1,"['早餐', '台式']",False,29.0,99.0,35.0,20.0,1.674452166744377,2213,2023-05-23 11:48:33.979633
1541,Body Fit 健康盒 (台北士林店),hm39,2,"['便當', '健康餐']",False,29.0,99.0,25.0,10.0,1.8707064290775657,26,2023-05-23 11:48:33.979633
1542,Red Bowl 烤肉飯專賣本舖,lkyk,2,['台式'],False,29.0,99.0,25.0,10.0,2.083739109689297,34,2023-05-23 11:48:33.979633
1543,福園小館,fykb,3,['台式'],False,29.0,99.0,25.0,10.0,1.8168641663527332,91,2023-05-23 11:48:33.979633
1544,吉龍糖 (北投石牌店),coac,1,['飲料'],False,29.0,99.0,20.0,5.0,1.2621897934417305,2,2023-05-23 11:48:33.979633
1545,星乃珈琲店 (新光三越台北天母店),fd31,3,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,30.0,20.0,0.6779914566882206,12,2023-05-23 11:48:33.979633
1546,和屋讚岐烏龍麵拉麵,b9fh,1,"['麵食', '日式']",False,29.0,99.0,25.0,5.0,3.085729242755755,2682,2023-05-23 11:48:33.979633
1547,COZY SUN DAY CAFE 日向咖啡,ys7x,1,"['甜點', '咖啡']",False,29.0,99.0,25.0,10.0,2.677848625984659,171,2023-05-23 11:48:33.979633
1548,瑞麟美而美 (台北自強店),o94i,1,"['早餐', '台式']",False,29.0,99.0,25.0,10.0,1.6247804303806803,51,2023-05-23 11:48:33.979633
1549,醬子義大利麵,dfd5,2,"['歐美', '麵食']",False,29.0,99.0,25.0,5.0,3.5346221901798067,333,2023-05-23 11:48:33.979633
1550,饗記麵鋪 呷麵呷麵 (台北士林店),b7m4,1,"['便當', '麵食', '台式']",False,29.0,99.0,25.0,10.0,1.9583975551651287,54,2023-05-23 11:48:33.979633
1551,豐吉鐵板燒,y1vo,3,"['鐵板燒', '台式']",False,29.0,99.0,25.0,5.0,2.1189738620569405,637,2023-05-23 11:48:33.979633
1552,伊府將鍋燒 (SOGO百貨天母店),voly,2,"['麵食', '火鍋', '台式']",False,29.0,99.0,30.0,15.0,1.71491660251583,58,2023-05-23 11:48:33.979633
1553,味亦美早餐速食連鎖 (士林大北店),b0pi,1,"['早餐', '台式']",False,29.0,99.0,30.0,10.0,3.319241534848005,2386,2023-05-23 11:48:33.979633
1554,主廚現炒食堂,u5xn,2,"['便當', '麵食', '台式']",False,29.0,99.0,25.0,5.0,2.8007451136959283,150,2023-05-23 11:48:33.979633
1555,回家麥吐司 gohome taost (台北北投店),pq5a,1,"['台式', '三明治 / 吐司']",False,29.0,99.0,20.0,5.0,0.5190913804522109,13,2023-05-23 11:48:33.979633
1556,包子商行BAO SO HARD (台北士林店),ihmo,1,['小吃'],False,29.0,99.0,25.0,5.0,2.5370643965528554,193,2023-05-23 11:48:33.979633
1557,Gino green & 巴黎十五 (大葉高島屋百貨店),l8gu,3,"['咖啡', '歐美']",False,29.0,99.0,30.0,20.0,0.9287989568824611,38,2023-05-23 11:48:33.979633
1558,侯美國紅茶 (台北美崙店),f99m,1,['飲料'],False,29.0,99.0,25.0,5.0,2.558348997456618,188,2023-05-23 11:48:33.979633
1559,詩特莉 (大葉高島屋百貨店),jb08,3,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,20.0,5.0,0.9771613052965629,33,2023-05-23 11:48:33.979633
1560,Häagen-Dazs 哈根達斯 (大葉高島屋店),f9uu,3,"['甜點', '歐美']",False,29.0,99.0,20.0,5.0,0.9616210548474404,33,2023-05-23 11:48:33.979633
1561,一齊食蔬川燙滷味,ggws,1,"['小吃', '素食']",False,29.0,99.0,30.0,15.0,1.9145339731642232,250,2023-05-23 11:48:33.979633
1562,Mina創意廚房咖啡,e1at,3,"['漢堡', '歐美', '日式']",False,29.0,99.0,25.0,5.0,2.7096386108379305,1223,2023-05-23 11:48:33.979633
1563,龍賀佳,m0ot,2,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,5.0,2.5476826745714205,773,2023-05-23 11:48:33.979633
1564,源士林粥品 (台北北投店),x0fe,1,"['粥', '台式']",False,29.0,99.0,25.0,5.0,3.3092109971808292,2778,2023-05-23 11:48:33.979633
1565,萬波島嶼紅茶 (台北士林店),c13r,1,['飲料'],False,29.0,99.0,25.0,5.0,3.0750116555709543,712,2023-05-23 11:48:33.979633
1566,醬弄居酒屋,f6zz,3,"['麵食', '日式']",False,29.0,99.0,40.0,25.0,1.5609044007331914,248,2023-05-23 11:48:33.979633
1567,老潘蔥仔餅,jomo,2,['小吃'],False,29.0,99.0,25.0,10.0,1.3686311260366293,94,2023-05-23 11:48:33.979633
1568,隨EAT蘑菇牛排坊,n9i0,2,"['台式', '牛排']",False,29.0,99.0,30.0,10.0,2.6953038828813387,1024,2023-05-23 11:48:33.979633
1569,粥魂 (北投尊賢店),gzs0,2,"['粥', '台式']",False,29.0,99.0,20.0,5.0,2.0391306243929472,19,2023-05-23 11:48:33.979633
1570,溫州大餛飩 (台北士中店),m3am,1,"['中式', '麵食']",False,29.0,99.0,25.0,5.0,2.8438777933386477,1442,2023-05-23 11:48:33.979633
1571,喬太郎涼麵 (台北石牌店),etx1,1,"['麵食', '台式']",False,29.0,99.0,25.0,10.0,1.4146758764614187,71,2023-05-23 11:48:33.979633
1572,瘋食堂,xn37,2,"['便當', '日式']",False,29.0,99.0,40.0,25.0,1.6708218637625147,751,2023-05-23 11:48:33.979633
1573,台灣G湯（芝山店）,v5rc,2,"['湯品', '台式']",False,29.0,99.0,30.0,15.0,1.9627726207063294,128,2023-05-23 11:48:33.979633
1574,五十味豬腳飯,a8kx,2,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.7670350135142914,1035,2023-05-23 11:48:33.979633
1575,北投真味肉圓四神湯,ga7q,2,"['湯品', '台式']",False,29.0,99.0,30.0,10.0,2.8989055526933982,180,2023-05-23 11:48:33.979633
1576,蒂朵義式料理,h1mc,3,['歐美'],False,29.0,99.0,25.0,10.0,1.5961827122311059,27,2023-05-23 11:48:33.979633
1577,MrBeast Burger 美式漢堡‧薯條 X JK廚房 (Just Kitchen 士林店),bj3q,3,"['漢堡', '歐美']",False,29.0,99.0,25.0,10.0,1.8537979427150029,190,2023-05-23 11:48:33.979633
1578,吉野烤肉飯 (台北士林店),tni1,2,['台式'],False,29.0,99.0,25.0,5.0,3.3878217954227083,287,2023-05-23 11:48:33.979633
1579,掘 臭臭鍋,z5mk,2,"['火鍋', '台式']",False,29.0,99.0,40.0,20.0,2.9015448949192244,3363,2023-05-23 11:48:33.979633
1580,新葡苑 (SOGO百貨天母店),f1el,3,['中式'],False,29.0,99.0,35.0,20.0,1.7238384699900868,381,2023-05-23 11:48:33.979633
1581,萬波島嶼紅茶 (北投光明店),yckl,1,['飲料'],False,29.0,99.0,25.0,5.0,2.9812534379606532,191,2023-05-23 11:48:33.979633
1582,東京都咖哩丼·鰻魚飯 X JK廚房 (Just Kitchen 士林店),eg26,3,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.8459644987046346,703,2023-05-23 11:48:33.979633
1583,臘皇燒臘店 (北投實踐店),nw58,3,"['便當', '港式']",False,29.0,99.0,20.0,5.0,2.0308076351248165,58,2023-05-23 11:48:33.979633
1584,淘客美式漢堡 (台北士林店),x5qp,2,"['漢堡', '歐美']",False,29.0,99.0,25.0,5.0,2.7070737754100405,1997,2023-05-23 11:48:33.979633
1585,陳記麻辣食堂,m4cr,2,"['中式', '麵食', '火鍋']",False,29.0,99.0,25.0,10.0,2.984627150789006,104,2023-05-23 11:48:33.979633
1586,兩披索石牌 (北投東華店),atij,2,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,1.409991716862303,249,2023-05-23 11:48:33.979633
1587,呷尚寶早午餐店 (士林福港店),lllo,1,"['早餐', '台式']",False,29.0,99.0,30.0,5.0,3.953256161681626,512,2023-05-23 11:48:33.979633
1588,傷心酸辣粉 (台北士林店),g4zb,1,"['中式', '麵食']",False,29.0,99.0,25.0,5.0,2.78068566051011,600,2023-05-23 11:48:33.979633
1589,O卡桑-黑木耳露養生飲專賣店 (台北天母店),u6dk,3,['甜點'],False,29.0,99.0,20.0,10.0,0.9734173039691489,114,2023-05-23 11:48:33.979633
1590,滿溢MAYI (北投石牌店),u9dy,1,['飲料'],False,29.0,99.0,25.0,10.0,1.6360003938306078,42,2023-05-23 11:48:33.979633
1591,小東美食店,s6kz,1,"['湯品', '便當', '台式']",False,29.0,99.0,30.0,5.0,3.396147499745706,1388,2023-05-23 11:48:33.979633
1592,及香水餃,cei7,1,"['台式', '餃子']",False,29.0,99.0,30.0,10.0,3.0248797310673354,235,2023-05-23 11:48:33.979633
1593,華城港式燒臘,oisp,2,"['便當', '港式']",False,29.0,99.0,25.0,5.0,2.7362656693719947,312,2023-05-23 11:48:33.979633
1594,永樂台式小吃 X JK廚房 (Just Kitchen 士林店),ocaj,2,"['湯品', '台式']",False,29.0,99.0,35.0,20.0,1.8614674931928308,37,2023-05-23 11:48:33.979633
1595,原味碗粿,r7eg,2,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,5.0,2.590918130407116,559,2023-05-23 11:48:33.979633
1596,太陽咖啡館,w5qz,1,"['甜點', '咖啡']",False,29.0,99.0,25.0,10.0,0.5385778651140941,127,2023-05-23 11:48:33.979633
1597,金好吃飯麵,bg51,1,"['湯品', '台式']",False,29.0,99.0,25.0,5.0,2.8093905266067107,32,2023-05-23 11:48:33.979633
1598,蘋果203早午餐 (台北後港店),y2uv,1,"['早餐', '台式']",False,29.0,99.0,30.0,5.0,3.734634459560577,2819,2023-05-23 11:48:33.979633
1599,王師傅麵線,h4tv,1,"['麵食', '小吃']",False,29.0,99.0,25.0,5.0,2.1175471084096325,422,2023-05-23 11:48:33.979633
1600,知多家 (台北士林店),z5yi,3,"['便當', '日式']",False,29.0,99.0,30.0,10.0,2.858172567103434,910,2023-05-23 11:48:33.979633
1601,橘村屋蛋糕 (台北士林門市),n2pp,3,"['甜點', '蛋糕']",False,29.0,99.0,25.0,5.0,2.751935978493586,483,2023-05-23 11:48:33.979633
1602,胡同燒肉丼 X JK廚房 (Just Kitchen 士林店),ko8s,3,"['便當', '日式']",False,29.0,99.0,20.0,5.0,1.8659529485776383,612,2023-05-23 11:48:33.979633
